source,title,price_vnd,price_text,area_m2,price_per_m2,district,ward,address,description,posted_at,url,crawled_at
nhatot,PHÒNG GÁC LỬNG CHO THUÊ NGAY NGÃ BA HUẾ,3900000.0,"3,9 triệu/tháng",20.0,195000.0,Cẩm Lệ,Phường Hòa An,"16.0482589,108.1754804","Phòng duplex giá rẻ cho thuê ngay ngã ba Huế đường Nguyễn Như Hạnh Đầy đủ nội thất , máy giặt riêng giá 3tr9",4 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132310699,
nhatot,PHÒNG TRỌ GIÁ RẺ CHO THUÊ NGAY TRUNG TÂM THÀNH PHỐ,4000000.0,4 triệu/tháng,20.0,200000.0,Thanh Khê,Phường Xuân Hà,"16.0705977,108.1947536","Căn hộ cho thuê ngay trung tâm đường Đinh Tiên Hoàng Ở được tối đa 3 bạn Nội thất cơ bản, máy giặt chung",4 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132310582,
nhatot,"Cho thuê căn hộ mới xây 100%, chưa bóc tem",4300000.0,"4,3 triệu/tháng",20.0,215000.0,Cẩm Lệ,Phường Hòa Xuân,"16.0049892,108.2235257","Cho thuê căn hộ mới xây 100%, chưa bóc tem, 22 Quách Thị Trang, Hòa xuân, gần ngay Võ Chí Công và đường 29/3, thuận tiện đi lại, rất an ninh và yên tĩnh,gần chợ và trường học . Các căn hộ studio đều full nội thất cao cấp, chưa qua sử dụng gồm: Điều hòa, máy giặt, bếp từ, máy nóng lạnh, bàn ghế, bếp và toilet riêng. Các căn hộ studio đều có wifi riêng cực mạnh, có camera giám sát an ninh 24/7 và có gác lửng xây đúc kiên cố, rộng cao và thoáng mát. Căn hộ chỉ còn lại 01 phòng giá 4,3 triệu/tháng. Ai có nhu cầu thì nên liên hệ buổi tối từ 19 giờ đến 22 giờ điện thoại hoặc zalo số ***.",4 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/131516094,
nhatot,cho thuê phòng trọ khu vực Khuê Mỹ,4500000.0,"4,5 triệu/tháng",30.0,150000.0,Ngũ Hành Sơn,Phường Khuê Mỹ,"16.0325571,108.2529084",Dự án: Thông tin chi tiết: Cho thuê phòng trọ kv Khuê Mỹ. Đầy đủ nội thất. Có thể ở 4 người,5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132305886,
nhatot,"Trọ sinh viên-Bếp tách biệt-Tối đa (3, 2 nữ hoặc 2 nam hoặc nam nữ)",2200000.0,"2,2 triệu/tháng",25.0,88000.0,Liên Chiểu,Phường Hòa Minh,"16.0657336,108.1695504","Trọ sinh viên-Bếp tách biệt-Tối đa (3, 2 nữ hoặc 2 nam hoặc nam nữ) - Tách biệt, ở không ảnh hưởng tới mn xung quanh là được; - Nhà xe riêng; - Mình bận và chỉ có 1 phòng trọ nên ưu tiên bạn dễ tính dễ ở; Điện 3k5, nước 50k/01 bạn; 2 bạn cũng 50k, 3 bạn thì 100k",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132305665,
nhatot,cho thuê giường đơn,1400000.0,"1,4 triệu/tháng",38.0,36842.10526315789,Hải Châu,Phường Thuận Phước,"16.0873004,108.2193575","Dorm giá 1,4triệu/tháng có: 1.Điều hoà 2.tủ lạnh 3.Máy giặt 4.nhà xe rộng 5.bếp rộng. 6.wifi miễn phí 7.không chung chủ 8.ko ngập úng Ko nhận người nước ngoài và xe điện Cao Xuân Dục,Thuận Phước,Hải châu",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/126893939,
nhatot,Còn *** 1 phòng trọ khu phần lăng cho thuê,1500000.0,"1,5 triệu/tháng",14.0,107142.85714285714,Thanh Khê,Phường Thanh Khê Tây,"16.0752379,108.1739979","Còn 1 phòng cho thuê khu phần lăng. Mỗi phòng có vệ sinh và bếp riêng, có gác lửng. Khu dân trí cao. Điện nước có đồng hồ riêng tính giá nhà nước. Kì đầu tiên thanh toán tiền phòng 3 tháng ngay khi vào. Ưu tiên cho sinh viên thuê Vui lòng liên hệ vào cuối tuần hoặc là ngoài giờ hành chính",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132271630,
nhatot,PHÒNG SLEEP BOX TRUNG TÂM ĐÀ NẴNG – CHO THUÊ DÀI HẠN,1700000.0,"1,7 triệu/tháng",10.0,170000.0,Hải Châu,Phường Hòa Thuận Tây,"16.0563947,108.2080777","🛏️ PHÒNG SLEEP BOX TRUNG TÂM ĐÀ NẴNG – CHO THUÊ DÀI HẠN 🛏️ Phòng sạch đẹp, riêng tư – phù hợp người đi làm, sinh viên ở lâu dài Có máy lạnh, wifi, vệ sinh riêng Giờ giấc tự do, không chung chủ Ngay trung tâm, gần sân bay, chợ, siêu thị... 💰 Giá chỉ 1.700.000 – 1.800.000đ/tháng ➡️ Đã bao gồm toàn bộ chi phí (điện, nước, wifi...) 🇻🇳 Địa chỉ: 408 Nguyễn Tri Phương, Hải Châu, Đà Nẵng 📩 Liên hệ: *** để xem phòng nhé!",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/129386716,
nhatot,cho thuê phòng 20-40m2 giá chỉ từ 4tr,4500000.0,"4,5 triệu/tháng",30.0,150000.0,Cẩm Lệ,Phường Hòa Xuân,"16.0208056,108.2356257","Dự án: Thông tin chi tiết: Một toà nhà trắng tinh, bo cong mềm mại giữa ngã tư – nhìn đơn giản nhưng lại rất “có gu”. Nhà mới 100% Ban ngày đón nắng, tối lên đèn lại mang một cảm giác rất riêng. Đứng từ ban công nhìn xuống, là cả một khoảng xanh và nhịp sống chậm rãi phía dưới… 📍 Góc ngã tư Trung Lương 10 – vị trí thoáng, dễ tìm ☕ Chỉ 500m là có cafe cây & nước – đủ gần để tiện, đủ xa để yên tĩnh Hiện còn 6 phòng lớn nhỏ: 💰 Giá từ 4tr5 – 7tr 🛋 Có thể setup full nội thất theo nhu cầu Phù hợp cho ai thích: – Không gian sáng, nhiều cửa kính – Góc view thoáng, có chút “chill” mỗi ngày – Một nơi ở không chỉ để ngủ, mà để tận hưởng 📞 Liên hệ (Call/Zalo): *** để xem phòng thực tế",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132299623,
nhatot,"cho thuê phòng đầy đủ tiện nghi nghi tại 20 hòa an 10,hòa an,cẩm lễ.",1800000.0,"1,8 triệu/tháng",15.0,120000.0,Cẩm Lệ,Phường Hòa An,"16.0482589,108.1754804","Phòng có -giường,nệm,ra,chăn,gối,quoạt, tủ lạnh,máy giặt,bình nước nóng.Phòng thoáng mát mùa hè,ấm mùa đông .Khu cao ráo, phòng trên lầu 2 không lo mưa bão,ngập lụt.Cách bến xe 400m, chợ 100m, gần ngân hàng,siêu thị và các dịch vụ thết yếu khác. Khu vực an ninh.Có chìa khóa riêng để tiện đi về.Thích hợp hợp với ai độc thân",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132128999,
nhatot,Phòng Đường An Nhơn Gần Phạm Văn Đồng,5500000.0,"5,5 triệu/tháng",25.0,220000.0,Sơn Trà,Phường An Hải Đông,"16.0641384,108.2362691","Dự án: Thông tin chi tiết: 📍 Vị trí: Đường An Nhơn, gần Phạm Văn Đồng Beach * Chỉ vài phút ra biển Mỹ Khê * Khu vực yên tĩnh, nhiều cafe và tiện ích * Thuận tiện ở dài hạn, làm việc remote ✨ Phòng full nội thất: * Giường lớn, nệm êm * Tủ Lạnh * Máy lạnh * Tủ quần áo gỗ đẹp * Không gian ấm cúng, nhiều ánh sáng * Wifi mạnh ổn định 🍳 Có bếp chung sạch sẽ, tiện nấu ăn 🛵 Khu dân cư an ninh 🌴 Phù hợp: * Người ở dài hạn * Digital nomad * Người làm việc gần biển",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132211399,
nhatot,Phòng trọ đường Đồng Trí 4 gần ngay Bến Xe ĐH Sư Phạm Bách Khoa 2 tr,2000000.0,2 triệu/tháng,20.0,100000.0,Liên Chiểu,Phường Hòa Minh,"16.0657336,108.1695504","Dự án: Thông tin chi tiết: Cho thuê phòng trọ đường Đồng Trí 4 gần ngay Bến Xe, ĐH Sư Phạm, Bách Khoa, Duy Tân, CĐ FPT... Bến Xe, Ngã 3 Huế. Rộng 20m2, Có sẵn giường Nhà xe, phơi đồ rộng rãi. Giá chỉ 2 triệu/ tháng. Liên hệ: ***",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132145162,
nhatot,Phòng Trọ Gác Gần Sân Bay,3500000.0,"3,5 triệu/tháng",30.0,116666.66666666667,Hải Châu,Phường Hòa Cường Bắc,"16.0423876,108.22223","Dự án: Thông tin chi tiết: 🏡CĂN TRỌ GÁC LỬNG TTTP ĐÀ NẴNG 📌Địa chỉ: 4X Trường Thi 2 - Số phòng: P201(có cửa sổ trời), P202(cửa thông gió nhỏ) - Mô tả: loại trọ gác lửng có cửa thoáng, có kệ bếp, trang bị điều hoà nóng lạnh. Có tủ lạnh nệm, ở được 2 người * có hỗ trợ sơn lại phòng nha 💰Giá: 3TR7, 3TR5 Tình trạng: trống sẵn",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/131879253,
nhatot,"Phòng trọ gác lửng full nội thất gần Làng Đại Học – Giá chỉ 2,5 triệu",2500000.0,"2,5 triệu/tháng",16.0,156250.0,Ngũ Hành Sơn,Phường Hoà Quý,"15.9861983,108.2411153","Dự án: Thông tin chi tiết: 📍 Gần Làng Đại Học, thuận tiện đi FPT, Cao đẳng nghề, Y Dược… 🛏 Có gác lửng rộng rãi, sạch sẽ ❄️ Full nội thất cơ bản 🌤 Phòng thoáng, có cửa sổ lấy ánh sáng tự nhiên 🔐 Khu an ninh, giờ giấc tự do 📶 Wifi đầy đủ 💰 Giá chỉ từ 2,5 triệu/tháng 📦 Dọn vào ở ngay ☎️ Liên hệ xem phòng trực tiếp",5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132294531,
nhatot,phòng giá rẻ nằm ngay trung tâm cầu giồng siêu thị đi lại an ninh tốt,6000000.0,6 triệu/tháng,37.0,162162.16216216216,Sơn Trà,Phường An Hải Bắc,"16.0780916,108.2321704",Dự án: Thông tin chi tiết: Nhà tôi nằm ngay mặt tiền đường trung tâm siêu tiện đi lại an ninh tốt giá rẻ gần chợ gần trường gần các nơi tiện nghi,5 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132291368,
nhatot,CHO THUÊ PHÒNG TRỌ,3500000.0,"3,5 triệu/tháng",20.0,175000.0,Hải Châu,Phường Hòa Cường Bắc,"16.0423876,108.22223","3 tháng cọc 1 . Phòng nhà mặt tiền sát chợ Hoà Cường . Có 2 phòng , có điều hoà , có toilet riêng . tầng 2 và 3 . yên tĩnh sạch thoáng . Chỉ cho Nữ thuê . ưu tiên sinh viên Hà Tĩnh .Huế.",6 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132251822,
nhatot,CHo thuê phòng trọ phường Thanh Khê,2000000.0,2 triệu/tháng,16.0,125000.0,Thanh Khê,Phường Thanh Khê Tây,"16.0650326,108.178456","Còn phòng trống khu vực Mẹ Nhu, Thanh Khê. Đầu tháng 5 vào ở được. Phòng trống, có nhà vệ sinh và gác lửng riêng. Trọ riêng không chung chủ",6 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/131980684,
nhatot,"phòng trọ giá rẻ, sạch sẽ",1300000.0,"1,3 triệu/tháng",20.0,65000.0,Liên Chiểu,Phường Hòa Khánh Bắc,"16.0706795,108.1480658","phòng trọ giá rẻ, sạch sẽ, gần khu công nghiệp hoà khánh, gần chợ, gần trường học. rất phù hợp với gia đình công nhân làm việc ở khu công nghiệp. wifi miễn phí, tiền rác miễn phí. không chung chủ",6 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132262376,
nhatot,cho thuê phòng kv Khuê Mỹ,7000000.0,7 triệu/tháng,35.0,200000.0,Ngũ Hành Sơn,Phường Khuê Mỹ,"16.0302205,108.2525802",Dự án: Thông tin chi tiết: Phòng đầy đủ nội thất. Tủ lạnh. Tv. Bàn ghế. Giường nệm. Nóng lạnh. Điều hoà. Máy giặt chung.,6 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132278285,
nhatot,Căn hộ thi sách cho thuê,7500000.0,"7,5 triệu/tháng",40.0,187500.0,,,"16.0559913,108.2052433","Dự án: Thông tin chi tiết: Căn hộ mặt tiền đường thi sách +diện tích: 50m2 + phòng: 2 phòng + 1 gác lửng + tiện ích: 1 điều hoà, máy giặt, tủ lạnh, giường, máy nước nóng + phòng mát mẻ và sạch sẽ, cô chủ vui vẻ và hiền + vị trí: đường thi sách + giá thuê: 7.xxx + điện nước tính giá theo chỉ đạo thành phố + phù hợp cho ở hộ gia đình nhỏ. khu vực an ninh không ngập lụt. *** em xin không qua trung gian ạ. quan tâm inb hoặc điện thoại: ***",6 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132277451,
nhatot,Cho thuê căn hộ studio đầy đủ nội thất tại V5 FPT sát Nam Kỳ Khởi Nghĩ,4000000.0,4 triệu/tháng,30.0,133333.33333333334,,,"15.9780924,108.2679474","Cho thuê căn hộ studio đầy đủ nội thất tại V5 FPT sát Nam Kỳ Khởi Nghĩa, trục Giá 4 triệu/tháng. Quý Khách hàng gọi ngay 0905 318 *** (Zalo) để được tư vấn tận tình, chu đáo nhất. BĐS Rồng Đỏ - chuyên FPT City Đà Nẵng. Tận tâm - bảo mật - an toàn. Chúng tôi gắn bó với FPT City từ những ngày đầu hình thành. Chúng tôi nắm rõ dự án để cung cấp cho bạn các Bất động sản ***. Hotline: 0905 318 ***. BĐS Rồng Đỏ - chuyên FPT City Đà Nẵng. Văn phòng: V5. B05.50 & 51 Shophouse FPT.",7 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/130994866,
nhatot,"Phòng trọ cao cấp gần cầu Nguyễn Tri Phương gần đường 29/03, Hoà Xuân.",3500000.0,"3,5 triệu/tháng",25.0,140000.0,,,"16.0019983,108.2199588","- Cho thuê phòng trọ cao cấp ngay cầu Nguyễn Tri Phương gần đường 29/03, Hoà Xuân, Đà Nẵng. - Có nội thất: Giường, tủ quần áo, bàn làm việc, điều hoà, quạt trần, tủ lạnh, máy giặt chung,… - Ngày 11/05 có phòng trống.",7 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132234272,
nhatot,"Phòng trọ điều hòa, tủ lạnh thoáng mát tại K267 Ngô Quyền",2550000.0,"2,55 triệu/tháng",20.0,127500.0,,,"16.0878185,108.2425707","Cho thuê phòng trọ tại 267 Ngô Quyền : 👉Có điều hòa 👉 tủ lạnh Phòng rộng dãi, thoáng mát, có điều hòa. Vệ sinh khép kín, bếp nấu ăn, kho để đồ. Có sân thượng tập thể dục, khu phơi đồ thoải mái. Ra biển 200m, ra đường Ngô Quyền 100m, gần chợ Mân Thái, chợ chiều, gần trường cấp 1,2,3 và bệnh viện. Ở gđ hoặc ở ghép đều được. Khu vực an ninh tốt, yên tĩnh, có camera quan sát, giờ giấc tự do. Lối đi riêng. Chủ nhà thân thiện, vui tính",7 ngày trước,https://gateway.chotot.com/v1/public/ad-listing/132256532,
nhatot,Cho thuê nhà 41/15/82 Nguyễn Lương Bằng,5500000.0,"5,5 triệu/tháng",100.0,55000.0,,,"16.08689,108.1442807","Cho thuê nhà 41/15/82 Nguyễn Lương Bằng. Diện tích đất 220m2, diện tích nhà ở 100m2",1 tuần trước,https://gateway.chotot.com/v1/public/ad-listing/132255028,
nhatot,Cho thuê trọ sv,1500000.0,"1,5 triệu/tháng",15.0,100000.0,,,"16.0534112,108.1487964","Khu an ninh, thoáng mát , sạch sẽ, wc khép kín, bếp nấu ăn, giờ giấc tự do. Gần các trường ĐH, chợ, bệnh viện, siêu thị, bhx, kdc đông đúc. Thích hợp cho SV và đi làm văn phòng. Các cháu có nhu cầu LH cô hoa.***., cô ko nhận tn nhé các cháu. Cám ơn chotot đã duyệt tin.",1 tuần trước,https://gateway.chotot.com/v1/public/ad-listing/132253572,
nhatot,"Phòng trọ cần cho thuê tại đường Trưng Nữ Vương, Hải Châu, Đà Nẵng",3000000.0,3 triệu/tháng,25.0,120000.0,,,"16.0331097,108.2242356","Còn 1 phòng trọ cần cho thuê nằm tại số nhà H63/1 K448 Trưng Nữ Vương, Hải Châu, Đà Nẵng Giá thuê 3tr/tháng, ở không quá 2 người Phòng có diện tích 25m2, có gác lửng. WC trong phòng. Có điều hoà, bệ bếp, bồn rửa chén Có sân để xe, camera 24/7.",1 tuần trước,https://gateway.chotot.com/v1/public/ad-listing/131710400,
nhatot,Cho thuê trọ tại trung tâm Thành Phố,3000000.0,3 triệu/tháng,25.0,120000.0,,,"16.0636784,108.2133627","Dự án: Thông tin chi tiết: Cần cho thuê phòng trọ tại vị trí gần trung tâm thành phố. Xung quanh là các tuyến đường chính như Lê Duẩn, Nguyễn Văn Linh, Hùng Vương. Gần các trường đại học như Kinh Tế, Duy Tân, Ngoại Ngữ,… Trọ ở riêng không ở chung với chủ, điện nước sinh hoạt tự tính riêng, có sẵn điều hoà và nước nóng lạnh. Mọi thông tin chi tiết vui lòng liên hệ ***",1 tuần trước,https://gateway.chotot.com/v1/public/ad-listing/132245805,
nhatot,cho thuê phòng tầng 3,3000000.0,3 triệu/tháng,30.0,100000.0,,,"16.0805678,108.1589765","Dự án: Thông tin chi tiết: 1 phòng ngủ, toilét, bếp,ban công, sân thượng, thoáng mát yên tĩnh, gần trường học, biển.",1 tuần trước,https://gateway.chotot.com/v1/public/ad-listing/132209812,
nhatot,Cho thuê phòng,1200000.0,"1,2 triệu/tháng",20.0,60000.0,,,"16.0534112,108.1487964","Cho thuê phòng trọ kiệt 36 Mẹ Suốt, gần trường ĐH Sư Phạm, nhà thuốc, bệnh viện, Siêu thị Vinmart, chợ hòa khánh nam, an ninh, sạch sẽ",1 tuần trước,https://gateway.chotot.com/v1/public/ad-listing/132241529,
nhatot,"CHO THUÊ PHÒNG THÔNG THOÁNG NGAY ĐH FPT, GIÁ RẺ SINH VIÊN",2900000.0,"2,9 triệu/tháng",35.0,82857.14285714286,,,"15.9761928,108.2560292","CHO THUÊ PN TRỌ CAO CẤP – GÁC LỬNG RỘNG RÃI 🌟 MỚI XÂY XONG 📍 Địa chỉ: 12 Trà Khê 8, Ngũ Hành Sơn 💰 Giá thuê: Chỉ từ 2 tr800/ phòng 😱😱 📍PN GÁC LỬNG SIÊU RỘNG Ở TỪ 2-3 bạn thoải mái 🛋️ FULL NỘI THẤT: Điều hoà, nóng lạnh, tủ lạnh, tủ quần áo, nệm --> chỉ việc dọn vào ở 🧰 📍CÓ THANG MÁY, FREE WIFI, MÁY GIẶT CHUNG. 📍Giờ giấc tự do, không chung chủ 📍Camera an ninh, nhà xe rộng rãi 🗺️ Vị trí thuận tiện: ngay làng đại học, khu FPT. Nhận Phòng từ ngày 05/05",1 tuần trước,https://gateway.chotot.com/v1/public/ad-listing/131679049,
nhatot,PHÒNG GÁC LỬNG KHU FPT CÓ BAN CÔNG THOÁNG MÁT,3000000.0,3 triệu/tháng,25.0,120000.0,,,"15.986558,108.2674092","🌿 PHÒNG GÁC LỬNG CÓ BAN CÔNG GẦN ĐẠI HỌC FPT -- -- -- 📍Vị trí: Tòa nhà December ngay cạnh ĐH FPT, Ngũ Hành Sơn - Sẵn điều hòa, nóng lạnh, kệ bếp - Ban công thoáng mát. - Điện 3k8/kwh, nước 70k/người, phí dịch vụ 50k/người - Cọc 1 tháng, thanh toán từng tháng.",1 tuần trước,https://gateway.chotot.com/v1/public/ad-listing/132234657,
